UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,Id,DEST_AIRPORT_ID,Target,MONTH
Iliamna Air Taxi,14046,PDB,12321,ILI,4
Smokey Bay Air Inc.,12649,KEB,14942,SOV,4
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11280,DCK,11630,FAI,4
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11430,DTO,14004,PAE,4
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14022,PBC,12266,IAH,4
"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",14919,SNP,11336,DLG,4
"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",15579,VDZ,10754,BRW,4
Ryan Air f/k/a Arctic Transportation,10405,ATT,10551,BET,4
Ryan Air f/k/a Arctic Transportation,16390,BVU,10299,ANC,4
Ryan Air f/k/a Arctic Transportation,11227,CYF,10551,BET,4
Ryan Air f/k/a Arctic Transportation,11411,DRG,13970,OTZ,4
Ryan Air f/k/a Arctic Transportation,11845,GAM,13873,OME,4
Ryan Air f/k/a Arctic Transportation,12195,HPB,10551,BET,4
Ryan Air f/k/a Arctic Transportation,12676,KGX,10304,ANI,4
Ryan Air f/k/a Arctic Transportation,12708,KKH,10551,BET,4
Ryan Air f/k/a Arctic Transportation,12709,KKI,10551,BET,4
Ryan Air f/k/a Arctic Transportation,12769,KOT,11550,EMK,4
Ryan Air f/k/a Arctic Transportation,12779,KPN,10551,BET,4
Ryan Air f/k/a Arctic Transportation,12822,KTS,13873,OME,4
Ryan Air f/k/a Arctic Transportation,12831,KUK,10405,ATT,4
Ryan Air f/k/a Arctic Transportation,12853,KWN,10551,BET,4
Ryan Air f/k/a Arctic Transportation,12855,KWT,10551,BET,4
Ryan Air f/k/a Arctic Transportation,13369,MLL,10551,BET,4
Ryan Air f/k/a Arctic Transportation,13434,MOU,10551,BET,4
Ryan Air f/k/a Arctic Transportation,13579,MYU,10551,BET,4
Ryan Air f/k/a Arctic Transportation,13710,NME,10551,BET,4
Ryan Air f/k/a Arctic Transportation,13770,NUP,12831,KUK,4
Ryan Air f/k/a Arctic Transportation,14102,PHO,12844,KVL,4
Ryan Air f/k/a Arctic Transportation,14282,PTU,10551,BET,4
Ryan Air f/k/a Arctic Transportation,14493,RDV,10304,ANI,4
Ryan Air f/k/a Arctic Transportation,14627,RSH,10551,BET,4
Ryan Air f/k/a Arctic Transportation,14718,SCM,10551,BET,4
Ryan Air f/k/a Arctic Transportation,14804,SHG,13970,OTZ,4
Ryan Air f/k/a Arctic Transportation,14816,SHX,10304,ANI,4
Ryan Air f/k/a Arctic Transportation,14880,SLQ,10304,ANI,4
Ryan Air f/k/a Arctic Transportation,15245,TLA,13873,OME,4
Ryan Air f/k/a Arctic Transportation,15282,TNK,10551,BET,4
Ryan Air f/k/a Arctic Transportation,15554,VAK,10416,AUK,4
Ryan Air f/k/a Arctic Transportation,15785,WLK,12268,IAN,4
Ryan Air f/k/a Arctic Transportation,15798,WNA,10551,BET,4
Ryan Air f/k/a Arctic Transportation,15862,WTL,10551,BET,4
Ryan Air f/k/a Arctic Transportation,15887,WWT,10551,BET,4
Grant Aviation,15853,WSN,10245,AKN,4
Hageland Aviation Service,10184,AET,11630,FAI,4
Hageland Aviation Service,10225,AIN,10754,BRW,4
Hageland Aviation Service,10416,AUK,14234,PQS,4
Hageland Aviation Service,10640,BKC,13970,OTZ,4
Hageland Aviation Service,10996,CHU,11813,FVQ,4
Hageland Aviation Service,11643,FBK,11630,FAI,4
Hageland Aviation Service,11813,FVQ,10304,ANI,4
Hageland Aviation Service,11941,GLV,15478,UNK,4
Hageland Aviation Service,11952,GNU,10304,ANI,4
Hageland Aviation Service,12087,HCR,10304,ANI,4
Hageland Aviation Service,12235,HUS,11630,FAI,4
Hageland Aviation Service,12719,KLG,12709,KKI,4
Hageland Aviation Service,13196,MCG,10299,ANC,4
Hageland Aviation Service,13894,OOK,10551,BET,4
Hageland Aviation Service,14130,PKA,10304,ANI,4
Hageland Aviation Service,14805,SHH,13873,OME,4
Hageland Aviation Service,14895,SMK,10299,ANC,4
Hageland Aviation Service,14987,SRV,10996,CHU,4
Hageland Aviation Service,15257,TLT,10551,BET,4
Hageland Aviation Service,15721,WBB,12807,KSM,4
Hageland Aviation Service,15794,WMO,13873,OME,4
Hageland Aviation Service,15861,WTK,12844,KVL,4
Kalinin Aviation LLC d/b/a Alaska Seaplanes,10204,AGN,15231,TKE,4
Kalinin Aviation LLC d/b/a Alaska Seaplanes,15231,TKE,10204,AGN,4
"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11028,CKD,10551,BET,4
"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,EEK,10551,BET,4
"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,KWK,10551,BET,4
Venture Travel LLC d/b/a Taquan Air Service,13693,NKI,15741,WFB,4
40-Mile Air,15236,TKJ,12141,HKB,4
Transportes Aereos Mercantiles Panamericanos S.A,10486,BAQ,12892,LAX,4
Transportes Aereos Mercantiles Panamericanos S.A,11052,CLO,12892,LAX,4
ABX Air Inc,12239,HUX,12892,LAX,4
ABX Air Inc,15174,TER,15842,WRI,4
Hageland Aviation Service,14738,SDP,10299,ANC,5
"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10313,ANV,10551,BET,5
Venture Travel LLC d/b/a Taquan Air Service,11484,EDA,12633,KCC,5
Venture Travel LLC d/b/a Taquan Air Service,12252,HYG,11367,DOF,5
Venture Travel LLC d/b/a Taquan Air Service,12253,HYL,12815,KTB,5
Venture Travel LLC d/b/a Taquan Air Service,12633,KCC,11484,EDA,5
Venture Travel LLC d/b/a Taquan Air Service,12815,KTB,10961,CGA,5
Venture Travel LLC d/b/a Taquan Air Service,12847,KWF,15741,WFB,5
Venture Travel LLC d/b/a Taquan Air Service,15741,WFB,13693,NKI,5
Venture Travel LLC d/b/a Taquan Air Service,15885,WWP,12633,KCC,5
Venture Travel LLC d/b/a Taquan Air Service,16340,ZXH,12815,KTB,5
Alaska Central Express,10917,CDB,10299,ANC,5
Alaska Central Express,13629,NCN,10299,ANC,5
Alaska Central Express,15012,STG,10299,ANC,5
Alaska Central Express,15171,TEK,10299,ANC,5
40-Mile Air,11245,CZN,15236,TKJ,5
Spernak Airways Inc.,12583,JZE,13467,MRI,5
Spernak Airways Inc.,13467,MRI,16390,BVU,5
Spernak Airways Inc.,14863,SKW,13467,MRI,5
Spernak Airways Inc.,15406,TYE,13467,MRI,5
Spernak Airways Inc.,15934,XWA,13467,MRI,5
"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",12745,KNB,10011,1G4,5
Antonov Company,12163,HMN,12938,LEJ,6
Ellis Air Taxi Inc.,13574,MYK,11924,GKN,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10185,AEX,10747,BRO,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10466,AZA,10185,AEX,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13898,OPF,13256,MFE,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",15295,TOL,14524,RIC,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11731,FPO,13303,MIA,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11789,FTW,14681,SAP,4
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12073,HAV,13303,MIA,4
Cargolux Airlines International S.A,12067,HAN,12917,LCK,6
Cargolux Airlines International S.A,12739,KMQ,13930,ORD,6
Cargolux Airlines International S.A,12832,KUL,13930,ORD,6
Cargolux Airlines International S.A,14115,PIK,12892,LAX,6
Kalitta Air LLC,13692,NKG,10299,ANC,5
Kalitta Air LLC,16593,HFE,10299,ANC,5
Kalitta Air LLC,12395,ISL,12478,JFK,5
Kalitta Air LLC,13900,OPO,12478,JFK,5
Kalitta Air LLC,15127,TAO,10299,ANC,5
Kalitta Air LLC,16171,YQM,10299,ANC,5
Kalitta Air LLC,16252,YXU,12478,JFK,5
Transportes Aeros Meridiona,11988,GRU,13303,MIA,6
Atlas Air Inc.,13619,NC1,13360,MLB,8
Atlas Air Inc.,10314,ANX,15376,TUS,8
Atlas Air Inc.,10517,BCN,12892,LAX,8
Atlas Air Inc.,16286,ZAZ,13303,MIA,8
Ryan Air f/k/a Arctic Transportation,10139,ABL,13970,OTZ,8
Ryan Air f/k/a Arctic Transportation,13806,OBU,13970,OTZ,8
Ryan Air f/k/a Arctic Transportation,14234,PQS,10551,BET,8
Ryan Air f/k/a Arctic Transportation,15049,SVA,13873,OME,8
Ryan Air f/k/a Arctic Transportation,15709,WAA,13873,OME,8
Wright Air Service,12615,KAL,14474,RBY,8
Hageland Aviation Service,10241,AKI,10551,BET,8
Hageland Aviation Service,12720,KLL,10299,ANC,8
Hageland Aviation Service,12868,KYU,13768,NUL,8
Hageland Aviation Service,13767,NUI,10754,BRW,8
Hageland Aviation Service,14125,PIZ,10754,BRW,8
Hageland Aviation Service,15085,SXP,10416,AUK,8
Hageland Aviation Service,15086,SXQ,10299,ANC,8
Venture Travel LLC d/b/a Taquan Air Service,10961,CGA,12252,HYG,8
Venture Travel LLC d/b/a Taquan Air Service,11367,DOF,10961,CGA,8
Venture Travel LLC d/b/a Taquan Air Service,12773,KPB,12633,KCC,8
Venture Travel LLC d/b/a Taquan Air Service,14229,PPV,11484,EDA,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16853,1TX,14081,PGA,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10228,AIZ,13461,MQY,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11421,DSI,12217,HSV,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11479,ECG,11479,ECG,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11612,EVV,13461,MQY,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12902,LBL,13461,MQY,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13418,MNZ,10821,BWI,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13870,OLV,10693,BNA,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14098,PHF,11479,ECG,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14131,PKB,13418,MNZ,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14133,PKD,10631,BJI,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14314,PVU,11267,DAY,8
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12574,TN8,13461,MQY,8
Northern Air Cargo Inc.,12693,KIN,13303,MIA,8
Northern Air Cargo Inc.,14012,PAP,11697,FLL,8
Northern Air Cargo Inc.,14030,PBM,13303,MIA,8
Northern Air Cargo Inc.,14160,PMB,13303,MIA,8
Northern Air Cargo Inc.,14210,POS,13303,MIA,8
Northern Air Cargo Inc.,14485,RDB,10299,ANC,8
40-Mile Air,12141,HKB,15236,TKJ,8
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11335,DLF,10747,BRO,5
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16133,YNG,14683,SAT,5
Gem Air LLC,14897,SMN,10713,BOI,6
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12051,GYE,13303,MIA,6
Empire Airlines Inc.,14477,RCE,11762,FRD,8
Star Marianas Air Inc.,14582,ROP,12016,GUM,9
Star Marianas Air Inc.,14955,SPN,12016,GUM,9
"Scott Aviation, LLC  d/b/a  Silver Air",10327,APC,13796,OAK,9
"Scott Aviation, LLC  d/b/a  Silver Air",10647,BKL,14570,RNO,9
"Scott Aviation, LLC  d/b/a  Silver Air",11041,CLD,14908,SNA,9
"Scott Aviation, LLC  d/b/a  Silver Air",14465,RBD,11778,FSM,9
"Scott Aviation, LLC  d/b/a  Silver Air",14577,ROG,14465,RBD,9
Federal Express Corporation,12066,HAM,13244,MEM,9
Federal Express Corporation,12101,HEL,13244,MEM,9
Federal Express Corporation,13165,MAN,13244,MEM,9
Federal Express Corporation,13472,MRS,10299,ANC,9
Federal Express Corporation,15718,WAW,13244,MEM,9
Federal Express Corporation,14789,SGN,13244,MEM,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10731,BQK,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11278,DCA,13418,MNZ,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11387,DQG,13105,LUK,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11481,ECP,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11564,ENW,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11977,GRB,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12190,HOT,14683,SAT,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,16872,LA5,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13105,LUK,14122,PIT,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15374,TUP,13461,MQY,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15481,UOX,10693,BNA,9
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15502,UTM,13418,MNZ,9
Omni Air International LLC,11673,FHU,13587,MZJ,9
Omni Air International LLC,12966,LGW,13204,MCO,9
ABSA-Aerolinhas Brasileiras,13166,MAO,13303,MIA,10
ABSA-Aerolinhas Brasileiras,15363,TUC,13303,MIA,10
"Commutair Aka Champlain Enterprises, Inc.",12397,ITH,10792,BUF,3
"Commutair Aka Champlain Enterprises, Inc.",16163,YQB,13931,ORF,3
Ellis Air Taxi Inc.,11924,GKN,13574,MYK,3
Sky Lease Cargo,11160,CSX,10299,ANC,3
Asia Pacific,13162,MAJ,12173,HNL,9
Asia Pacific,14186,PNI,12016,GUM,9
Asia Pacific,14583,ROR,12016,GUM,9
Asia Pacific,15237,TKK,12016,GUM,9
Asia Pacific,15994,YAP,12016,GUM,9
United Air Lines Inc.,11140,CRP,12266,IAH,9
United Air Lines Inc.,12915,LCH,12266,IAH,9
United Air Lines Inc.,12972,LHR,10423,AUS,9
United Air Lines Inc.,15192,TGU,10423,AUS,9
Volga-Dnepr Airlines,14051,PDL,10397,ATL,9
Etihad Airways,11061,CMB,12917,LCK,6
Ameristar Air Cargo,10171,ADS,12896,LBB,6
Ameristar Air Cargo,10380,ASN,13203,MCN,6
Ameristar Air Cargo,10838,BYH,10380,ASN,6
Ameristar Air Cargo,11778,FSM,11042,CLE,6
Ameristar Air Cargo,12945,LEX,12598,JZT,6
Ameristar Air Cargo,13203,MCN,12878,LAF,6
Ameristar Air Cargo,14258,PSK,10792,BUF,6
Ameristar Air Cargo,14877,SLN,10994,CHS,6
Ameristar Air Cargo,16166,YQG,16091,YIP,6
Kenmore Air Harbor,11215,CXH,13002,LKE,6
Kenmore Air Harbor,16603,DHB,11215,CXH,6
Kenmore Air Harbor,12652,KEH,16603,DHB,6
Kenmore Air Harbor,13002,LKE,13055,LPS,6
Kenmore Air Harbor,13055,LPS,12652,KEH,6
Kenmore Air Harbor,14572,RNT,12652,KEH,6
Kenmore Air Harbor,14628,RSJ,12652,KEH,6
Kenmore Air Harbor,15220,TIW,10559,BFI,6
Kenmore Air Harbor,15650,VWE,10559,BFI,6
Kenmore Air Harbor,16651,WA1,12652,KEH,6
Kenmore Air Harbor,16007,YBL,10559,BFI,6
Kenmore Air Harbor,16611,YPT,12652,KEH,6
Kenmore Air Harbor,16310,ZNA,11646,FBS,6
Kalitta Air LLC,13156,MAD,13303,MIA,6
Lynden Air Cargo Airlines,16668,A1K,10299,ANC,6
Lynden Air Cargo Airlines,10033,A20,10299,ANC,6
Lynden Air Cargo Airlines,10396,ATK,14709,SCC,6
Lynden Air Cargo Airlines,13292,MHM,10299,ANC,6
Lynden Air Cargo Airlines,15090,SYA,10299,ANC,6
Lynden Air Cargo Airlines,16273,YZF,10299,ANC,6
Lynden Air Cargo Airlines,16050,YFB,10299,ANC,6
Lynden Air Cargo Airlines,16141,YOC,10299,ANC,6
Amerijet International,10312,ANU,11697,FLL,6
Amerijet International,10575,BGI,13303,MIA,6
Amerijet International,11950,GND,13303,MIA,6
Amerijet International,14278,PTP,13303,MIA,6
Amerijet International,14849,SKB,13303,MIA,6
Amerijet International,15013,STI,13303,MIA,6
Amerijet International,15084,SXM,13303,MIA,6
Island Air Service,10243,AKK,12721,KLN,10
Island Air Service,12705,KKB,10056,A43,10
Island Air Service,12712,KKL,10056,A43,10
Island Air Service,12743,KMY,10278,ALZ,10
Island Air Service,12771,KOY,12743,KMY,10
Island Air Service,12772,KOZ,10056,A43,10
Island Air Service,12785,KPY,10056,A43,10
Island Air Service,12854,KWP,15446,UGI,10
Island Air Service,15091,SYB,12705,KKB,10
Island Air Service,15446,UGI,12785,KPY,10
Kalitta Charters II,10298,ANB,14730,SDF,10
Kalitta Charters II,12391,ISP,12945,LEX,10
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10683,BMG,13461,MQY,10
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11961,GON,11387,DQG,10
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12337,IN2,13461,MQY,10
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13046,LOZ,14050,PDK,10
USA Jet Airlines Inc.,10268,ALO,14730,SDF,10
USA Jet Airlines Inc.,11376,DPA,16091,YIP,10
USA Jet Airlines Inc.,12155,HLM,14730,SDF,10
USA Jet Airlines Inc.,14736,SDM,11057,CLT,10
USA Jet Airlines Inc.,15043,SUS,12307,II3,10
USA Jet Airlines Inc.,13307,MIE,10638,BJX,10
USA Jet Airlines Inc.,13464,MRC,16078,YHM,10
USA Jet Airlines Inc.,14886,SLW,15295,TOL,10
"Jet Aviation Flight Services, Inc.",10427,AUZ,13232,MDW,10
"Jet Aviation Flight Services, Inc.",16815,N4Y,15167,TEB,10
"Jet Aviation Flight Services, Inc.",13936,ORL,14027,PBI,10
"Jet Aviation Flight Services, Inc.",14262,PSP,13232,MDW,10
"Jet Aviation Flight Services, Inc.",14792,SGR,15167,TEB,10
"Jet Aviation Flight Services, Inc.",15346,TSS,16815,N4Y,10
"Jet Aviation Flight Services, Inc.",15447,UGN,12264,IAD,10
"Jet Aviation Flight Services, Inc.",11032,CUN,15167,TEB,10
"Jet Aviation Flight Services, Inc.",16186,YRQ,10721,BOS,10
"Jet Aviation Flight Services, Inc.",16278,YZT,14771,SFO,10
Tropic Ocean Airways LLC,10371,ASD,11827,FXE,10
Tropic Ocean Airways LLC,16835,BS1,11697,FLL,10
Tropic Ocean Airways LLC,16836,BS2,11697,FLL,10
Tropic Ocean Airways LLC,16845,BS3,11697,FLL,10
Tropic Ocean Airways LLC,11827,FXE,11697,FLL,10
Tropic Ocean Airways LLC,12388,ISM,11697,FLL,10
Tropic Ocean Airways LLC,16829,LNA,11697,FLL,10
Federal Express Corporation,11908,GGW,10257,ALB,10
Federal Express Corporation,11938,GLR,10930,CEC,10
"Commutair Aka Champlain Enterprises, Inc.",10431,AVL,11996,GSP,1
"Commutair Aka Champlain Enterprises, Inc.",10990,CHO,10785,BTV,1
Sky Lease Cargo,13532,MVD,13303,MIA,4
United Air Lines Inc.,11503,EGE,11292,DEN,1
Cargolux Airlines International S.A,15917,XMN,12892,LAX,9
Smokey Bay Air Inc.,10065,A52,12184,HOM,9
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10005,05A,11630,FAI,9
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14268,PTA,10551,BET,9
"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",14013,PAQ,11630,FAI,9
Wright Air Service,15124,TAL,11844,GAL,9
Hageland Aviation Service,11702,FLT,11813,FVQ,9
Kalinin Aviation LLC d/b/a Alaska Seaplanes,12175,HNS,14797,SGY,9
Kalitta Charters II,15163,TDF,10194,AFW,9
Cargojet Airways Ltd.,10568,BFS,14747,SEA,9
Cargojet Airways Ltd.,12054,GYR,16078,YHM,9
Ryan Air f/k/a Arctic Transportation,11825,FWL,10299,ANC,9
Cape Air,11519,EIS,15024,STT,9
Cape Air,12250,HYA,10154,ACK,9
Cape Air,15598,VIJ,15024,STT,9
Miami Air International,10172,ADW,12945,LEX,9
Miami Air International,13195,MCF,11057,CLT,9
Grant Aviation,12635,KCG,12638,KCL,9
Lynden Air Cargo Airlines,13003,LKK,10299,ANC,9
Kalitta Charters II,11495,EFD,12954,LGB,6
Kalitta Charters II,13809,OCF,11259,DAL,6
Kalitta Charters II,15153,TCL,11871,GDC,6
Ryan Air f/k/a Arctic Transportation,10923,CDL,13970,OTZ,6
Ryan Air f/k/a Arctic Transportation,13676,NIB,11630,FAI,6
Alaska Central Express,12737,KMO,10299,ANC,6
Star Marianas Air Inc.,15215,TIQ,14582,ROP,7
Ameristar Air Cargo,12149,HKY,13244,MEM,7
Ameristar Air Cargo,13348,MKL,12878,LAF,7
Federal Express Corporation,14424,QQN,15601,VIS,1
Federal Express Corporation,15048,SUX,11775,FSD,1
Federal Express Corporation,15310,TPL,10423,AUS,1
Federal Express Corporation,15973,XXP,15458,UKI,1
Federal Express Corporation,15092,SYD,12173,HNL,1
Gulf And Caribbean Cargo,11527,EKY,14258,PSK,1
Gulf And Caribbean Cargo,12119,HGR,11430,DTO,1
Gulf And Caribbean Cargo,14275,PTK,13796,OAK,1
Gulf And Caribbean Cargo,16218,YUM,11067,CMI,1
Gulf And Caribbean Cargo,10638,BJX,15153,TCL,1
Gulf And Caribbean Cargo,11187,CUU,11540,ELP,1
Gulf And Caribbean Cargo,14879,SLP,15153,TCL,1
Miami Air International,10155,ACT,13105,LUK,1
Miami Air International,11067,CMI,12884,LAN,1
Miami Air International,11391,DQK,13485,MSN,1
Miami Air International,11973,GPT,14783,SGF,1
Miami Air International,14952,SPI,11697,FLL,1
Miami Air International,10411,AUA,13303,MIA,1
Miami Air International,14312,PVR,14107,PHX,1
Kenmore Air Harbor,16016,YCD,10559,BFI,1
Kenmore Air Harbor,16233,YWH,11646,FBS,1
Kalitta Air LLC,10856,BZZ,13930,ORD,1
Kalitta Air LLC,13658,NGB,10299,ANC,1
Western Global,11351,DNA,12892,LAX,1
Western Global,12021,GUS,14814,SHV,1
Western Global,12338,INC,10299,ANC,1
Western Global,13087,LSV,13930,ORD,1
Western Global,13304,MIB,10299,ANC,1
Western Global,15422,UAM,13744,NRT,1
Kalitta Charters II,14288,PUB,13796,OAK,1
Kalitta Charters II,10911,CCS,13303,MIA,1
Kalitta Charters II,13169,MAR,13303,MIA,1
Lynden Air Cargo Airlines,11170,CTS,14955,SPN,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10519,BCT,13289,MHH,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10819,BWG,10693,BNA,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15622,GA9,13461,MQY,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12297,IGM,13203,MCN,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12576,JXN,13461,MQY,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13139,LYH,13461,MQY,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13277,MGM,13461,MQY,1
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13289,MHH,14027,PBI,1
Amerijet International,15052,SVD,13303,MIA,1
Gulf And Caribbean Cargo,11024,CJS,11540,ELP,4
Miami Air International,12187,HOP,10599,BHM,4
Miami Air International,12947,LFI,13303,MIA,4
Antonov Company,16852,NLU,11308,DHN,5
United Air Lines Inc.,11435,DUB,10721,BOS,5
United Air Lines Inc.,11488,EDI,11042,CLE,5
United Air Lines Inc.,11651,FCO,11986,GRR,5
Kalinin Aviation LLC d/b/a Alaska Seaplanes,14062,PEC,11545,ELV,5
Omni Air International LLC,11685,FKS,12173,HNL,5
Omni Air International LLC,12690,KIJ,12173,HNL,5
Omni Air International LLC,14733,SDJ,12173,HNL,5
Lufthansa German Airlines,10993,CHR,12892,LAX,6
Cape Air,15138,TBN,15016,STL,5
Gulf And Caribbean Cargo,13829,OGD,11823,FWA,5
Grant Aviation,12294,IGG,11336,DLG,5
Grant Aviation,12641,KCQ,12635,KCG,5
Western Global,10196,AGA,14635,RSW,5
Western Global,12131,HIF,14954,SPM,5
Western Global,15923,XPL,14730,SDF,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10198,AGC,13461,MQY,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12863,KY5,13461,MQY,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13484,MSL,10693,BNA,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13505,MTN,13461,MQY,5
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14397,QMA,13418,MNZ,5
Grant Aviation,12638,KCL,14273,PTH,10
"Maritime Helicopters, Inc.",11214,CXF,14218,PPC,4
"Maritime Helicopters, Inc.",11859,GBH,11859,GBH,4
"Maritime Helicopters, Inc.",14218,PPC,11214,CXF,4
"Maritime Helicopters, Inc.",12786,KQA,11445,DUT,5
"Maritime Helicopters, Inc.",13513,MTX,15228,TKA,5
"Maritime Helicopters, Inc.",15228,TKA,11555,ENA,5
Kenmore Air Harbor,16609,BC9,13002,LKE,8
Kenmore Air Harbor,11431,DTR,16310,ZNA,8
Kenmore Air Harbor,11646,FBS,12652,KEH,8
Kenmore Air Harbor,14295,PUL,12652,KEH,8
Kenmore Air Harbor,16058,YGG,12652,KEH,8
Kenmore Air Harbor,16614,YR1,12652,KEH,8
Kenmore Air Harbor,16204,YTG,12652,KEH,8
Kenmore Air Harbor,16263,YYJ,10559,BFI,8
Western Global,10256,ALA,10299,ANC,8
Western Global,13754,NSY,13667,NGU,8
Western Global,16334,ZXA,13667,NGU,8
National Air Cargo Group Inc d/ba National Airlines,16476,HYD,13930,ORD,8
Asia Pacific,12798,KSA,12016,GUM,8
Asia Pacific,14222,PPG,12173,HNL,8
Antonov Company,15562,VBS,14122,PIT,4
Ameristar Air Cargo,11058,CLU,13796,OAK,1
Ameristar Air Cargo,11871,GDC,10171,ADS,1
Ameristar Air Cargo,10545,BEL,14843,SJU,1
Atlas Air Inc.,12169,HND,12266,IAH,10
Atlas Air Inc.,15210,TIJ,12892,LAX,10
Cape Air,14306,PVC,12197,HPN,10
Western Global,14009,PAM,13930,ORD,4
"Mokulele Flight Services, Inc.",13109,LUP,13830,OGG,4
Volga-Dnepr Airlines,13604,NAP,14004,PAE,8
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,16584,AK7,11630,FAI,8
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11007,CIK,11833,FYU,8
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11086,CNO,10559,BFI,8
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,12164,HMO,13061,LRD,8
